team_id,year,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,team_id_tuple,team_id,year,new_id
8603,2011,37,1,,51,1,1,68,2,66,1,72,2,0,42,1,40,1,53,1,1,"(8603, 2011)",8603,2011,86032011
8603,2012,55,1,,37,1,1,59,1,43,1,53,1,1,58,1,49,1,58,1,1,"(8603, 2012)",8603,2012,86032012
8603,2013,59,1,,37,1,1,59,1,43,1,53,1,1,58,1,49,1,58,1,1,"(8603, 2013)",8603,2013,86032013
8603,2014,59,1,49.0,37,1,1,59,1,43,1,53,1,1,58,1,49,1,58,1,1,"(8603, 2014)",8603,2014,86032014
8603,2015,59,1,49.0,37,1,1,59,1,43,1,53,1,1,58,1,49,1,58,1,1,"(8603, 2015)",8603,2015,86032015
8611,2010,30,0,,30,0,1,40,1,40,1,65,1,1,30,0,30,0,30,0,1,"(8611, 2010)",8611,2010,86112010
8611,2011,55,1,,55,1,0,63,1,62,1,47,1,0,61,1,59,1,54,1,1,"(8611, 2011)",8611,2011,86112011
8611,2012,25,0,,28,0,1,44,1,68,2,37,1,1,62,1,68,2,67,2,1,"(8611, 2012)",8611,2012,86112012
8611,2013,35,1,,38,1,1,44,1,50,1,41,1,0,34,1,44,1,54,1,1,"(8611, 2013)",8611,2013,86112013
8611,2014,38,1,39.0,34,1,1,63,1,65,1,37,1,1,44,1,41,1,55,1,1,"(8611, 2014)",8611,2014,86112014
8611,2015,48,1,40.0,43,1,1,43,1,58,1,39,1,1,44,1,41,1,55,1,1,"(8611, 2015)",8611,2015,86112015
8613,2015,47,1,56.0,50,1,1,37,1,38,1,53,1,1,32,0,62,1,54,1,1,"(8613, 2015)",8613,2015,86132015
8614,2010,35,1,,40,1,1,30,0,45,1,65,1,1,30,0,30,0,30,0,1,"(8614, 2010)",8614,2010,86142010
8633,2010,55,1,,30,0,0,70,2,60,1,70,2,0,65,1,40,1,65,1,0,"(8633, 2010)",8633,2010,86332010
8633,2011,54,1,,39,1,0,67,2,60,1,67,2,0,68,2,55,1,55,1,1,"(8633, 2011)",8633,2011,86332011
8633,2012,45,1,,35,1,0,71,2,54,1,73,2,0,49,1,60,1,68,2,1,"(8633, 2012)",8633,2012,86332012
8633,2013,50,1,,41,1,1,68,2,54,1,72,2,0,39,1,49,1,65,1,1,"(8633, 2013)",8633,2013,86332013
8633,2014,50,1,54.0,41,1,1,68,2,54,1,69,2,0,39,1,49,1,65,1,1,"(8633, 2014)",8633,2014,86332014
8633,2015,50,1,57.0,46,1,0,61,1,41,1,63,1,0,52,1,60,1,63,1,1,"(8633, 2015)",8633,2015,86332015
8634,2010,42,1,,30,0,0,65,1,40,1,70,2,0,70,2,30,0,70,2,0,"(8634, 2010)",8634,2010,86342010
8634,2011,43,1,,34,1,0,59,1,25,0,68,2,0,67,2,43,1,68,2,1,"(8634, 2011)",8634,2011,86342011
8634,2012,24,0,,25,0,0,37,1,24,0,54,1,0,66,1,63,1,66,1,1,"(8634, 2012)",8634,2012,86342012
8634,2013,35,1,,32,0,0,37,1,31,0,35,1,0,61,1,63,1,65,1,1,"(8634, 2013)",8634,2013,86342013
8634,2014,35,1,35.0,32,0,0,37,1,31,0,35,1,0,61,1,63,1,65,1,1,"(8634, 2014)",8634,2014,86342014
8634,2015,36,1,35.0,51,1,0,36,1,49,1,56,1,0,61,1,65,1,65,1,1,"(8634, 2015)",8634,2015,86342015
8635,2010,50,1,,35,1,1,70,2,50,1,60,1,1,70,2,50,1,70,2,1,"(8635, 2010)",8635,2010,86352010
8635,2011,50,1,,52,1,0,70,2,50,1,60,1,1,70,2,50,1,70,2,0,"(8635, 2011)",8635,2011,86352011
8635,2012,52,1,,41,1,1,53,1,57,1,47,1,1,45,1,43,1,52,1,1,"(8635, 2012)",8635,2012,86352012
8635,2013,52,1,,41,1,1,68,2,67,2,47,1,1,60,1,43,1,65,1,1,"(8635, 2013)",8635,2013,86352013
8635,2014,52,1,46.0,51,1,1,60,1,53,1,47,1,1,60,1,50,1,65,1,1,"(8635, 2014)",8635,2014,86352014
8635,2015,52,1,46.0,51,1,1,60,1,53,1,47,1,1,53,1,50,1,61,1,1,"(8635, 2015)",8635,2015,86352015
8636,2010,55,1,,55,1,0,50,1,55,1,70,2,1,50,1,60,1,55,1,1,"(8636, 2010)",8636,2010,86362010
8636,2011,55,1,,50,1,0,50,1,55,1,65,1,1,50,1,60,1,55,1,1,"(8636, 2011)",8636,2011,86362011
8636,2012,45,1,,50,1,1,65,1,50,1,65,1,1,35,1,55,1,35,1,1,"(8636, 2012)",8636,2012,86362012
8636,2013,67,2,,67,2,1,68,2,52,1,66,1,0,36,1,57,1,38,1,1,"(8636, 2013)",8636,2013,86362013
8636,2014,67,2,48.0,67,2,1,68,2,69,2,66,1,1,23,0,57,1,34,1,1,"(8636, 2014)",8636,2014,86362014
8636,2015,58,1,69.0,54,1,1,56,1,60,1,53,1,1,47,1,49,1,63,1,1,"(8636, 2015)",8636,2015,86362015
8639,2010,70,2,,60,1,1,50,1,45,1,55,1,1,55,1,70,2,55,1,1,"(8639, 2010)",8639,2010,86392010
8639,2011,65,1,,65,1,1,50,1,80,2,50,1,1,55,1,55,1,35,1,1,"(8639, 2011)",8639,2011,86392011
8639,2012,34,1,,23,0,1,63,1,52,1,49,1,0,58,1,56,1,48,1,1,"(8639, 2012)",8639,2012,86392012
8639,2013,34,1,,42,1,1,63,1,52,1,49,1,1,47,1,42,1,48,1,1,"(8639, 2013)",8639,2013,86392013
8639,2014,45,1,65.0,42,1,1,68,2,52,1,49,1,1,59,1,42,1,48,1,1,"(8639, 2014)",8639,2014,86392014
8639,2015,45,1,36.0,43,1,1,68,2,52,1,64,1,1,59,1,42,1,48,1,1,"(8639, 2015)",8639,2015,86392015
8640,2010,30,0,,30,0,1,33,0,52,1,70,2,1,30,0,30,0,30,0,1,"(8640, 2010)",8640,2010,86402010
8640,2011,63,1,,30,0,1,67,2,65,1,68,2,0,57,1,37,1,64,1,0,"(8640, 2011)",8640,2011,86402011
8640,2012,33,0,,42,1,1,40,1,55,1,48,1,1,43,1,30,0,48,1,1,"(8640, 2012)",8640,2012,86402012
8640,2013,54,1,,45,1,1,55,1,58,1,55,1,1,43,1,50,1,48,1,1,"(8640, 2013)",8640,2013,86402013
8640,2014,67,2,35.0,40,1,1,53,1,53,1,55,1,1,50,1,62,1,55,1,1,"(8640, 2014)",8640,2014,86402014
8640,2015,67,2,43.0,43,1,1,53,1,44,1,28,0,1,40,1,40,1,48,1,1,"(8640, 2015)",8640,2015,86402015
8649,2013,35,1,,62,1,1,50,1,36,1,50,1,1,40,1,56,1,47,1,1,"(8649, 2013)",8649,2013,86492013
8649,2014,34,1,50.0,34,1,1,44,1,38,1,38,1,1,39,1,51,1,44,1,1,"(8649, 2014)",8649,2014,86492014
8649,2015,45,1,48.0,60,1,1,46,1,49,1,58,1,1,36,1,53,1,34,1,1,"(8649, 2015)",8649,2015,86492015
8650,2010,50,1,,35,1,1,50,1,60,1,70,2,1,40,1,60,1,40,1,1,"(8650, 2010)",8650,2010,86502010
8650,2011,60,1,,50,1,1,40,1,45,1,60,1,1,55,1,55,1,50,1,1,"(8650, 2011)",8650,2011,86502011
8650,2012,60,1,,60,1,1,48,1,73,2,53,1,1,50,1,48,1,62,1,1,"(8650, 2012)",8650,2012,86502012
8650,2013,39,1,,44,1,1,42,1,34,1,54,1,1,59,1,52,1,61,1,1,"(8650, 2013)",8650,2013,86502013
8650,2014,71,2,48.0,32,0,1,34,1,41,1,61,1,1,51,1,48,1,62,1,1,"(8650, 2014)",8650,2014,86502014
8650,2015,66,1,60.0,45,1,1,34,1,34,1,46,1,1,51,1,52,1,61,1,1,"(8650, 2015)",8650,2015,86502015
8654,2010,58,1,,30,0,1,31,0,70,2,50,1,1,30,0,70,2,30,0,1,"(8654, 2010)",8654,2010,86542010
8654,2011,35,1,,35,1,1,30,0,45,1,45,1,1,45,1,45,1,50,1,1,"(8654, 2011)",8654,2011,86542011
8654,2012,63,1,,64,1,1,44,1,60,1,55,1,1,30,0,34,1,38,1,1,"(8654, 2012)",8654,2012,86542012
8654,2013,72,2,,73,2,1,61,1,74,2,32,0,1,30,0,37,1,41,1,1,"(8654, 2013)",8654,2013,86542013
8654,2014,72,2,39.0,73,2,1,68,2,71,2,32,0,1,30,0,34,1,41,1,1,"(8654, 2014)",8654,2014,86542014
8654,2015,77,2,37.0,57,1,1,68,2,73,2,29,0,1,30,0,37,1,41,1,1,"(8654, 2015)",8654,2015,86542015
8655,2010,55,1,,70,2,1,60,1,70,2,55,1,1,45,1,70,2,45,1,1,"(8655, 2010)",8655,2010,86552010
8655,2011,55,1,,65,1,1,50,1,50,1,35,1,1,45,1,60,1,55,1,1,"(8655, 2011)",8655,2011,86552011
8655,2012,57,1,,57,1,1,55,1,45,1,40,1,1,42,1,50,1,38,1,1,"(8655, 2012)",8655,2012,86552012
8655,2013,44,1,,64,1,1,55,1,52,1,40,1,1,42,1,50,1,38,1,1,"(8655, 2013)",8655,2013,86552013
8655,2014,44,1,31.0,62,1,1,63,1,61,1,40,1,1,50,1,50,1,47,1,1,"(8655, 2014)",8655,2014,86552014
8655,2015,60,1,60.0,65,1,1,59,1,58,1,42,1,1,50,1,50,1,57,1,1,"(8655, 2015)",8655,2015,86552015
8658,2010,70,2,,70,2,1,70,2,70,2,70,2,1,70,2,70,2,70,2,1,"(8658, 2010)",8658,2010,86582010
8658,2011,45,1,,60,1,1,35,1,50,1,40,1,1,30,0,60,1,45,1,1,"(8658, 2011)",8658,2011,86582011
8658,2012,51,1,,55,1,1,41,1,62,1,56,1,1,42,1,48,1,54,1,1,"(8658, 2012)",8658,2012,86582012
8658,2013,56,1,,57,1,1,45,1,71,2,41,1,1,42,1,44,1,54,1,1,"(8658, 2013)",8658,2013,86582013
8658,2014,56,1,39.0,79,2,1,77,2,71,2,56,1,1,42,1,48,1,54,1,1,"(8658, 2014)",8658,2014,86582014
8658,2015,56,1,32.0,75,2,1,77,2,62,1,64,1,1,42,1,47,1,54,1,1,"(8658, 2015)",8658,2015,86582015
8659,2010,65,1,,40,1,1,70,2,70,2,55,1,1,70,2,70,2,70,2,1,"(8659, 2010)",8659,2010,86592010
8659,2011,60,1,,65,1,1,40,1,50,1,45,1,1,35,1,55,1,60,1,1,"(8659, 2011)",8659,2011,86592011
8659,2012,48,1,,48,1,1,45,1,60,1,54,1,1,38,1,38,1,52,1,1,"(8659, 2012)",8659,2012,86592012
8659,2013,55,1,,54,1,1,57,1,53,1,57,1,1,33,0,31,0,49,1,1,"(8659, 2013)",8659,2013,86592013
8659,2014,55,1,34.0,51,1,1,53,1,53,1,57,1,1,41,1,40,1,49,1,1,"(8659, 2014)",8659,2014,86592014
8659,2015,62,1,32.0,51,1,1,53,1,50,1,60,1,1,41,1,40,1,49,1,1,"(8659, 2015)",8659,2015,86592015
8661,2010,40,1,,40,1,1,50,1,40,1,50,1,0,45,1,40,1,45,1,0,"(8661, 2010)",8661,2010,86612010
8661,2011,53,1,,52,1,1,55,1,52,1,53,1,0,47,1,48,1,55,1,1,"(8661, 2011)",8661,2011,86612011
8661,2012,58,1,,57,1,1,53,1,57,1,53,1,1,59,1,41,1,56,1,1,"(8661, 2012)",8661,2012,86612012
8661,2013,62,1,,57,1,1,53,1,57,1,53,1,1,59,1,41,1,56,1,1,"(8661, 2013)",8661,2013,86612013
8661,2014,62,1,53.0,57,1,1,53,1,57,1,53,1,1,59,1,41,1,56,1,1,"(8661, 2014)",8661,2014,86612014
8661,2015,62,1,53.0,57,1,1,53,1,57,1,53,1,1,59,1,41,1,56,1,1,"(8661, 2015)",8661,2015,86612015
8667,2010,65,1,,60,1,1,70,2,70,2,55,1,1,70,2,70,2,70,2,1,"(8667, 2010)",8667,2010,86672010
8667,2011,49,1,,52,1,1,64,1,64,1,37,1,1,46,1,46,1,67,2,1,"(8667, 2011)",8667,2011,86672011
8667,2012,61,1,,48,1,1,38,1,60,1,54,1,1,38,1,42,1,46,1,1,"(8667, 2012)",8667,2012,86672012
8667,2013,63,1,,48,1,1,38,1,60,1,54,1,1,34,1,37,1,46,1,1,"(8667, 2013)",8667,2013,86672013
8667,2014,56,1,35.0,51,1,1,54,1,60,1,48,1,1,38,1,37,1,46,1,1,"(8667, 2014)",8667,2014,86672014
8667,2015,56,1,40.0,55,1,1,54,1,49,1,56,1,1,38,1,37,1,46,1,1,"(8667, 2015)",8667,2015,86672015
8668,2010,60,1,,65,1,1,60,1,70,2,45,1,1,40,1,70,2,40,1,1,"(8668, 2010)",8668,2010,86682010
8668,2011,60,1,,50,1,1,55,1,70,2,55,1,1,55,1,65,1,60,1,1,"(8668, 2011)",8668,2011,86682011
8668,2012,56,1,,56,1,1,48,1,57,1,56,1,1,50,1,50,1,60,1,1,"(8668, 2012)",8668,2012,86682012
8668,2013,58,1,,62,1,1,48,1,59,1,32,0,1,41,1,44,1,59,1,1,"(8668, 2013)",8668,2013,86682013
8668,2014,61,1,34.0,42,1,1,39,1,59,1,48,1,1,52,1,58,1,60,1,1,"(8668, 2014)",8668,2014,86682014
8668,2015,43,1,45.0,40,1,1,39,1,33,0,63,1,1,52,1,58,1,59,1,1,"(8668, 2015)",8668,2015,86682015
8673,2010,30,0,,35,1,1,55,1,45,1,70,2,1,65,1,70,2,60,1,1,"(8673, 2010)",8673,2010,86732010
8673,2011,67,2,,35,1,1,55,1,36,1,53,1,1,59,1,48,1,66,1,1,"(8673, 2011)",8673,2011,86732011
8673,2012,69,2,,55,1,1,52,1,40,1,53,1,1,59,1,49,1,67,2,1,"(8673, 2012)",8673,2012,86732012
8673,2013,69,2,,55,1,1,52,1,40,1,53,1,1,59,1,49,1,63,1,1,"(8673, 2013)",8673,2013,86732013
8673,2014,54,1,51.0,36,1,0,52,1,51,1,64,1,1,47,1,46,1,66,1,1,"(8673, 2014)",8673,2014,86732014
8673,2015,54,1,47.0,36,1,1,52,1,51,1,64,1,0,50,1,60,1,58,1,1,"(8673, 2015)",8673,2015,86732015
8674,2010,41,1,,32,0,1,40,1,47,1,69,2,1,30,0,30,0,30,0,1,"(8674, 2010)",8674,2010,86742010
8674,2011,51,1,,39,1,1,48,1,67,2,62,1,1,43,1,44,1,49,1,1,"(8674, 2011)",8674,2011,86742011
8674,2012,44,1,,41,1,1,48,1,64,1,42,1,1,49,1,47,1,53,1,1,"(8674, 2012)",8674,2012,86742012
8674,2013,44,1,,44,1,1,56,1,58,1,42,1,1,49,1,47,1,53,1,1,"(8674, 2013)",8674,2013,86742013
8674,2014,48,1,42.0,38,1,1,57,1,59,1,45,1,1,49,1,47,1,53,1,1,"(8674, 2014)",8674,2014,86742014
8674,2015,55,1,32.0,55,1,1,57,1,59,1,54,1,1,49,1,47,1,53,1,1,"(8674, 2015)",8674,2015,86742015
8678,2010,70,2,,70,2,1,70,2,70,2,60,1,1,70,2,70,2,70,2,1,"(8678, 2010)",8678,2010,86782010
8678,2011,51,1,,66,1,1,68,2,33,0,47,1,1,27,0,46,1,48,1,1,"(8678, 2011)",8678,2011,86782011
8678,2012,46,1,,46,1,1,54,1,60,1,52,1,1,48,1,50,1,62,1,1,"(8678, 2012)",8678,2012,86782012
8678,2013,39,1,,38,1,1,54,1,43,1,52,1,1,48,1,50,1,62,1,1,"(8678, 2013)",8678,2013,86782013
8678,2014,47,1,44.0,48,1,1,46,1,48,1,41,1,1,48,1,50,1,62,1,1,"(8678, 2014)",8678,2014,86782014
8678,2015,47,1,36.0,47,1,1,49,1,45,1,47,1,1,48,1,50,1,62,1,1,"(8678, 2015)",8678,2015,86782015
8682,2010,70,2,,45,1,1,65,1,60,1,65,1,1,70,2,60,1,70,2,1,"(8682, 2010)",8682,2010,86822010
8682,2011,65,1,,50,1,1,65,1,65,1,65,1,1,60,1,55,1,35,1,1,"(8682, 2011)",8682,2011,86822011
8682,2012,58,1,,47,1,1,49,1,68,2,50,1,1,47,1,44,1,51,1,1,"(8682, 2012)",8682,2012,86822012
8682,2013,58,1,,47,1,1,49,1,68,2,50,1,1,47,1,44,1,51,1,1,"(8682, 2013)",8682,2013,86822013
8686,2010,70,2,,30,0,0,60,1,60,1,70,2,0,55,1,30,0,70,2,0,"(8686, 2010)",8686,2010,86862010
8686,2011,64,1,,30,0,1,67,2,50,1,65,1,0,46,1,47,1,50,1,0,"(8686, 2011)",8686,2011,86862011
8686,2012,60,1,,40,1,0,65,1,35,1,50,1,0,35,1,45,1,50,1,0,"(8686, 2012)",8686,2012,86862012
8686,2013,53,1,,55,1,1,77,2,75,2,56,1,0,49,1,47,1,53,1,0,"(8686, 2013)",8686,2013,86862013
8686,2014,67,2,48.0,38,1,1,73,2,64,1,56,1,0,36,1,57,1,34,1,1,"(8686, 2014)",8686,2014,86862014
8686,2015,68,2,27.0,47,1,1,71,2,54,1,66,1,0,36,1,57,1,48,1,1,"(8686, 2015)",8686,2015,86862015
8689,2010,45,1,,70,2,1,30,0,50,1,40,1,1,70,2,60,1,70,2,0,"(8689, 2010)",8689,2010,86892010
8689,2011,35,1,,35,1,1,80,2,50,1,50,1,1,55,1,35,1,65,1,1,"(8689, 2011)",8689,2011,86892011
8689,2012,60,1,,42,1,1,48,1,53,1,64,1,1,43,1,47,1,48,1,1,"(8689, 2012)",8689,2012,86892012
8689,2013,60,1,,42,1,1,48,1,53,1,64,1,1,43,1,47,1,48,1,1,"(8689, 2013)",8689,2013,86892013
8689,2014,60,1,56.0,42,1,1,48,1,53,1,64,1,1,43,1,47,1,48,1,1,"(8689, 2014)",8689,2014,86892014
8689,2015,57,1,42.0,50,1,1,48,1,53,1,46,1,1,51,1,56,1,55,1,1,"(8689, 2015)",8689,2015,86892015
8690,2010,55,1,,30,0,1,30,0,30,0,70,2,1,40,1,50,1,50,1,1,"(8690, 2010)",8690,2010,86902010
8690,2011,55,1,,30,0,1,30,0,30,0,49,1,1,40,1,50,1,50,1,1,"(8690, 2011)",8690,2011,86902011
8690,2012,50,1,,50,1,1,50,1,65,1,50,1,1,35,1,45,1,50,1,1,"(8690, 2012)",8690,2012,86902012
8690,2013,52,1,,56,1,1,57,1,74,2,55,1,1,38,1,48,1,52,1,1,"(8690, 2013)",8690,2013,86902013
8690,2014,52,1,55.0,56,1,1,57,1,74,2,53,1,1,38,1,48,1,52,1,1,"(8690, 2014)",8690,2014,86902014
8696,2010,45,1,,55,1,1,70,2,70,2,65,1,0,45,1,55,1,50,1,1,"(8696, 2010)",8696,2010,86962010
8696,2011,53,1,,56,1,1,73,2,72,2,39,1,1,47,1,37,1,53,1,1,"(8696, 2011)",8696,2011,86962011
8696,2012,43,1,,44,1,1,61,1,71,2,50,1,1,50,1,50,1,68,2,1,"(8696, 2012)",8696,2012,86962012
8696,2013,47,1,,44,1,1,61,1,71,2,50,1,1,50,1,50,1,68,2,1,"(8696, 2013)",8696,2013,86962013
8696,2015,48,1,52.0,47,1,1,53,1,53,1,53,1,1,51,1,47,1,53,1,1,"(8696, 2015)",8696,2015,86962015
8697,2010,70,2,,40,1,1,70,2,40,1,70,2,1,70,2,65,1,70,2,1,"(8697, 2010)",8697,2010,86972010
8697,2011,64,1,,40,1,1,65,1,48,1,64,1,1,64,1,48,1,68,2,1,"(8697, 2011)",8697,2011,86972011
8697,2012,54,1,,40,1,1,68,2,58,1,48,1,1,49,1,50,1,65,1,1,"(8697, 2012)",8697,2012,86972012
8697,2013,68,2,,33,0,1,71,2,67,2,78,2,1,60,1,50,1,64,1,1,"(8697, 2013)",8697,2013,86972013
8697,2014,40,1,55.0,47,1,1,37,1,40,1,51,1,1,40,1,50,1,45,1,1,"(8697, 2014)",8697,2014,86972014
8697,2015,56,1,55.0,63,1,1,68,2,66,1,58,1,1,63,1,47,1,73,2,1,"(8697, 2015)",8697,2015,86972015
8721,2010,65,1,,45,1,1,65,1,60,1,70,2,1,45,1,60,1,50,1,1,"(8721, 2010)",8721,2010,87212010
8721,2011,65,1,,45,1,1,65,1,36,1,51,1,1,58,1,47,1,66,1,1,"(8721, 2011)",8721,2011,87212011
8721,2012,54,1,,59,1,1,67,2,56,1,48,1,1,38,1,40,1,45,1,1,"(8721, 2012)",8721,2012,87212012
8721,2013,58,1,,57,1,1,68,2,72,2,70,2,1,64,1,42,1,55,1,1,"(8721, 2013)",8721,2013,87212013
8721,2014,58,1,67.0,45,1,1,68,2,60,1,54,1,1,59,1,48,1,47,1,1,"(8721, 2014)",8721,2014,87212014
8721,2015,68,2,45.0,57,1,1,69,2,66,1,50,1,1,66,1,46,1,55,1,1,"(8721, 2015)",8721,2015,87212015
8722,2010,55,1,,65,1,1,65,1,40,1,60,1,1,45,1,55,1,70,2,1,"(8722, 2010)",8722,2010,87222010
8722,2011,58,1,,71,2,1,42,1,39,1,50,1,1,40,1,40,1,56,1,1,"(8722, 2011)",8722,2011,87222011
8722,2012,53,1,,53,1,1,57,1,44,1,57,1,1,43,1,55,1,67,2,1,"(8722, 2012)",8722,2012,87222012
8722,2013,60,1,,56,1,1,57,1,44,1,57,1,1,43,1,55,1,67,2,1,"(8722, 2013)",8722,2013,87222013
8722,2014,59,1,53.0,57,1,1,53,1,47,1,59,1,1,57,1,46,1,54,1,1,"(8722, 2014)",8722,2014,87222014
8722,2015,59,1,47.0,65,1,1,57,1,36,1,71,2,1,42,1,56,1,51,1,1,"(8722, 2015)",8722,2015,87222015
9746,2010,55,1,,45,1,1,40,1,50,1,65,1,1,30,0,70,2,30,0,1,"(9746, 2010)",9746,2010,97462010
9746,2011,50,1,,50,1,1,65,1,50,1,65,1,1,45,1,45,1,65,1,1,"(9746, 2011)",9746,2011,97462011
9746,2012,46,1,,52,1,1,49,1,54,1,52,1,1,47,1,55,1,66,1,1,"(9746, 2012)",9746,2012,97462012
9746,2013,46,1,,52,1,1,49,1,54,1,52,1,1,47,1,55,1,52,1,1,"(9746, 2013)",9746,2013,97462013
9746,2014,46,1,56.0,52,1,1,49,1,54,1,52,1,1,47,1,55,1,52,1,1,"(9746, 2014)",9746,2014,97462014
9746,2015,46,1,56.0,52,1,1,49,1,54,1,52,1,1,47,1,55,1,52,1,1,"(9746, 2015)",9746,2015,97462015
9747,2010,35,1,,30,0,1,45,1,55,1,70,2,1,30,0,65,1,30,0,0,"(9747, 2010)",9747,2010,97472010
9747,2012,52,1,,48,1,1,53,1,49,1,48,1,1,33,0,43,1,49,1,1,"(9747, 2012)",9747,2012,97472012
9747,2013,52,1,,48,1,1,53,1,49,1,59,1,1,46,1,43,1,49,1,1,"(9747, 2013)",9747,2013,97472013
9747,2014,63,1,58.0,48,1,1,53,1,49,1,48,1,1,43,1,47,1,49,1,1,"(9747, 2014)",9747,2014,97472014
9747,2015,63,1,37.0,58,1,1,42,1,56,1,36,1,1,49,1,47,1,49,1,1,"(9747, 2015)",9747,2015,97472015
9748,2010,60,1,,40,1,1,70,2,45,1,70,2,1,70,2,60,1,70,2,0,"(9748, 2010)",9748,2010,97482010
9748,2011,65,1,,50,1,1,50,1,50,1,80,2,1,45,1,45,1,65,1,1,"(9748, 2011)",9748,2011,97482011
9748,2012,49,1,,52,1,1,49,1,54,1,67,2,1,46,1,47,1,47,1,1,"(9748, 2012)",9748,2012,97482012
9748,2013,49,1,,52,1,1,49,1,54,1,67,2,1,46,1,47,1,47,1,1,"(9748, 2013)",9748,2013,97482013
9748,2014,49,1,60.0,52,1,1,49,1,54,1,67,2,1,46,1,47,1,47,1,1,"(9748, 2014)",9748,2014,97482014
9748,2015,49,1,60.0,52,1,1,49,1,54,1,67,2,1,46,1,47,1,47,1,1,"(9748, 2015)",9748,2015,97482015
9761,2010,30,0,,35,1,1,35,1,40,1,60,1,1,30,0,30,0,30,0,1,"(9761, 2010)",9761,2010,97612010
9761,2011,33,0,,44,1,0,35,1,40,1,60,1,1,42,1,47,1,54,1,1,"(9761, 2011)",9761,2011,97612011
9761,2012,40,1,,48,1,1,48,1,47,1,42,1,1,43,1,48,1,50,1,1,"(9761, 2012)",9761,2012,97612012
9761,2013,58,1,,53,1,1,48,1,47,1,46,1,1,43,1,48,1,50,1,1,"(9761, 2013)",9761,2013,97612013
9761,2014,46,1,44.0,54,1,1,32,0,42,1,42,1,1,43,1,39,1,50,1,1,"(9761, 2014)",9761,2014,97612014
9761,2015,45,1,49.0,59,1,1,32,0,42,1,54,1,1,36,1,39,1,40,1,1,"(9761, 2015)",9761,2015,97612015
9764,2012,46,1,,41,1,1,54,1,52,1,46,1,1,39,1,57,1,53,1,1,"(9764, 2012)",9764,2012,97642012
9764,2013,46,1,,41,1,1,54,1,52,1,46,1,1,39,1,57,1,53,1,1,"(9764, 2013)",9764,2013,97642013
9764,2014,65,1,67.0,41,1,1,54,1,47,1,46,1,0,39,1,40,1,53,1,1,"(9764, 2014)",9764,2014,97642014
9764,2015,68,2,67.0,41,1,1,54,1,47,1,46,1,0,39,1,40,1,53,1,1,"(9764, 2015)",9764,2015,97642015
9768,2010,30,0,,30,0,1,55,1,60,1,55,1,0,30,0,30,0,30,0,0,"(9768, 2010)",9768,2010,97682010
9768,2011,50,1,,35,1,1,65,1,65,1,35,1,1,55,1,45,1,50,1,1,"(9768, 2011)",9768,2011,97682011
9768,2012,53,1,,56,1,1,67,2,68,2,69,2,1,52,1,49,1,54,1,1,"(9768, 2012)",9768,2012,97682012
9768,2013,53,1,,56,1,1,67,2,68,2,60,1,0,52,1,49,1,54,1,1,"(9768, 2013)",9768,2013,97682013
9768,2014,55,1,65.0,56,1,1,42,1,50,1,55,1,1,60,1,60,1,54,1,1,"(9768, 2014)",9768,2014,97682014
9768,2015,57,1,65.0,56,1,1,42,1,50,1,55,1,1,60,1,60,1,54,1,1,"(9768, 2015)",9768,2015,97682015
9771,2010,50,1,,50,1,1,50,1,50,1,50,1,1,50,1,50,1,50,1,1,"(9771, 2010)",9771,2010,97712010
9771,2011,50,1,,50,1,1,50,1,50,1,50,1,1,50,1,50,1,50,1,1,"(9771, 2011)",9771,2011,97712011
9771,2012,36,1,,36,1,1,52,1,50,1,46,1,1,53,1,45,1,56,1,1,"(9771, 2012)",9771,2012,97712012
9772,2010,30,0,,30,0,0,50,1,55,1,65,1,0,30,0,30,0,30,0,0,"(9772, 2010)",9772,2010,97722010
9772,2011,65,1,,35,1,0,65,1,55,1,51,1,1,55,1,56,1,60,1,1,"(9772, 2011)",9772,2011,97722011
9772,2012,55,1,,48,1,1,69,2,56,1,54,1,1,61,1,51,1,57,1,1,"(9772, 2012)",9772,2012,97722012
9772,2013,65,1,,54,1,1,69,2,56,1,54,1,1,60,1,58,1,57,1,1,"(9772, 2013)",9772,2013,97722013
9772,2014,70,2,55.0,53,1,1,65,1,66,1,54,1,1,60,1,57,1,54,1,1,"(9772, 2014)",9772,2014,97722014
9772,2015,69,2,55.0,53,1,1,65,1,66,1,54,1,1,60,1,57,1,54,1,1,"(9772, 2015)",9772,2015,97722015
9773,2010,30,0,,30,0,0,60,1,60,1,60,1,0,30,0,30,0,30,0,0,"(9773, 2010)",9773,2010,97732010
9773,2011,50,1,,50,1,1,50,1,65,1,65,1,0,55,1,43,1,65,1,1,"(9773, 2011)",9773,2011,97732011
9773,2012,52,1,,53,1,1,56,1,72,2,68,2,1,61,1,49,1,60,1,1,"(9773, 2012)",9773,2012,97732012
9773,2013,52,1,,53,1,1,56,1,72,2,68,2,1,58,1,60,1,57,1,1,"(9773, 2013)",9773,2013,97732013
